50224,Elite,0.610084
50225,Credit,0.652850
50226,Elite,0.653285
50227,Elite,0.670360
50228,Credit,0.615675
50229,Elite,0.653285
50230,Supp,0.584131
50231,Elite,0.627273
50232,Elite,0.670360
50233,Elite,0.653285
50234,Credit,0.653199
50235,Elite,0.615675
50236,Elite,0.652850
50237,Supp,0.627273
50238,Elite,0.647059
50239,Credit,0.627273
50240,Elite,0.705263
50241,Elite,0.610084
50242,Elite,0.647059
50243,Supp,0.647059
50244,none,0.615675
50245,Elite,0.584131
50246,Elite,0.610084
50247,Elite,0.670360
50248,Credit,0.652850
50249,Supp,0.615675
50250,Credit,0.581773
50251,Credit,0.610084
50252,Elite,0.581773
50253,Supp,0.670360
50254,Credit,0.579882
50255,Elite,0.653285
50256,Supp,0.647059
50257,Credit,0.581773
50258,Elite,0.653285
50259,Credit,0.610084
50260,Elite,0.653199
50261,Credit,0.652850
50262,Elite,0.590759
50263,none,0.647059
50264,Credit,0.653199
50265,Supp,0.627273
50266,Elite,0.670360
50267,Credit,0.615675
50268,Credit,0.581773
50269,Credit,0.617257
50270,Elite,0.653285
50271,Elite,0.652850
50272,Supp,0.653285
50273,Credit,0.615675
50274,Supp,0.653285
50275,none,0.590759
50276,Supp,0.627273
50277,Elite,0.653199
50278,Supp,0.584131
50279,Supp,0.653285
50280,Elite,0.647059
50281,Credit,0.652850
50282,Elite,0.581773
50283,Elite,0.615675
50284,Elite,0.615675
50285,Elite,0.653285
50286,Elite,0.653199
50287,Elite,0.647059
50288,Supp,0.647059
50289,Credit,0.647059
50290,Supp,0.610084
50291,Credit,0.615675
50292,Supp,0.653285
50293,Elite,0.653199
50294,Elite,0.670360
50295,Elite,0.590759
50296,Supp,0.579882
50297,Supp,0.584131
50298,Supp,0.627273
50299,Credit,0.615675
50300,Credit,0.627273
50301,Elite,0.653199
50302,Elite,0.581773
50303,Supp,0.581773
50304,Credit,0.615675
50305,Supp,0.627273
50306,Credit,0.615675
50307,none,0.630769
50308,Credit,0.705263
50309,Supp,0.647059
50310,Elite,0.653199
50311,Credit,0.581773
50312,Credit,0.581773
50313,Elite,0.638298
50314,Credit,0.581773
50315,Supp,0.653285
50316,Elite,0.647059
50317,none,0.647059
50318,Credit,0.610084
50319,Elite,0.670360
50320,Credit,0.627273
50321,Credit,0.615675
50322,Elite,0.584131
50323,Elite,0.653285
50324,Credit,0.652850
50325,Elite,0.584131
50326,Credit,0.615675
50327,Credit,0.590759
50328,Supp,0.627273
50329,Credit,0.581773
50330,Credit,0.686508
50331,Supp,0.647059
50332,none,0.647059
50333,none,0.647059
50334,Elite,0.615675
50335,Elite,0.670360
50336,Elite,0.617257
50337,none,0.590759
50338,Supp,0.647059
50339,Elite,0.615675
50340,Elite,0.584131
50341,Elite,0.584131
50342,none,0.647059
50343,Elite,0.653199
50344,Credit,0.581773
50345,Elite,0.653199
50346,Elite,0.581773
50347,Elite,0.610084
50348,Supp,0.584131
50349,Elite,0.653199
50350,Credit,0.615675
50351,Elite,0.638298
50352,none,0.581773
50353,Supp,0.615675
50354,Credit,0.647059
50355,Elite,0.653199
50356,Supp,0.653285
50357,Elite,0.670360
50358,Supp,0.584131
50359,none,0.630769
50360,none,0.647059
50361,none,0.590759
50362,Supp,0.610084
50363,Supp,0.584131
50364,Elite,0.652850
50365,Supp,0.584131
50366,none,0.581773
50367,Elite,0.590759
50368,Elite,0.615675
50369,Supp,0.647059
50370,Elite,0.630769
50371,Credit,0.617257
50372,Elite,0.653285
50373,Elite,0.652850
50374,Elite,0.627273
50375,Credit,0.610084
50376,Supp,0.647059
50377,Credit,0.653285
50378,Elite,0.653285
50379,Supp,0.615675
50380,Credit,0.615675
50381,Elite,0.615675
50382,none,0.670360
50383,Elite,0.615675
50384,Credit,0.653199
50385,Elite,0.615675
50386,Credit,0.581773
50387,Supp,0.615675
50388,Credit,0.615675
50389,Elite,0.670360
50390,Supp,0.647059
50391,none,0.630769
50392,Credit,0.686508
50393,Supp,0.584131
50394,Supp,0.584131
50395,Supp,0.653285
50396,Credit,0.653285
50397,Credit,0.615675
50398,Elite,0.653285
50399,Elite,0.584131
50400,Elite,0.615675
50401,Credit,0.647059
50402,Elite,0.581773
50403,Elite,0.653199
50404,Credit,0.617257
50405,Elite,0.653285
50406,Elite,0.653285
50407,Elite,0.653285
50408,Supp,0.584131
50409,Credit,0.615675
50410,Credit,0.617257
50411,Supp,0.653285
50412,Elite,0.653199
50413,Credit,0.581773
50414,Supp,0.638298
50415,none,0.581773
50416,Supp,0.615675
50417,Credit,0.615675
50418,Credit,0.627273
50419,Supp,0.647059
50420,Elite,0.653285
50421,Elite,0.653199
50422,Credit,0.653285
50423,Credit,0.615675
50424,Credit,0.617257
50425,Supp,0.615675
50426,Elite,0.579882
50427,Elite,0.581773
50428,Elite,0.584131
50429,Supp,0.647059
50430,none,0.590759
50431,none,0.617257
50432,none,0.653285
50433,Elite,0.653285
50434,Elite,0.653285
50435,Credit,0.615675
50436,none,0.581773
50437,Elite,0.615675
50438,Supp,0.581773
50439,Credit,0.581773
50440,Elite,0.653285
50441,Elite,0.653285
50442,Elite,0.627273
50443,Credit,0.581773
50444,Credit,0.581773
50445,Elite,0.653285
50446,Elite,0.584131
50447,Credit,0.647059
50448,Supp,0.581773
50449,Elite,0.615675
50450,none,0.652850
50451,Credit,0.647059
50452,Supp,0.590759
50453,Elite,0.653199
50454,Elite,0.647059
50455,Elite,0.647059
50456,Supp,0.584131
50457,Elite,0.647059
50458,Elite,0.653199
50459,Elite,0.653199
50460,Elite,0.653199
50461,Credit,0.581773
50462,none,0.647059
50463,Credit,0.581773
50464,Credit,0.581773
50465,Credit,0.615675
50466,none,0.653285
50467,Credit,0.670360
50468,Elite,0.670360
50469,Supp,0.653285
50470,Credit,0.610084
50471,Supp,0.653285
50472,Elite,0.610084
50473,Supp,0.584131
50474,Credit,0.652850
50475,Credit,0.686508
50476,Elite,0.653285
50477,Credit,0.617257
50478,Elite,0.615675
50479,Elite,0.610084
50480,Elite,0.617257
50481,Elite,0.647059
50482,Credit,0.617257
50483,Elite,0.581773
50484,Elite,0.647059
50485,Supp,0.627273
50486,Credit,0.647059
50487,Supp,0.647059
50488,Supp,0.653285
50489,Supp,0.647059
50490,Elite,0.584131
50491,none,0.630769
50492,Elite,0.653285
50493,Elite,0.638298
50494,Supp,0.638298
50495,Elite,0.653285
50496,none,0.686508
50497,Elite,0.653285
50498,Credit,0.652850
50499,Elite,0.653285
50500,Supp,0.686508
50501,Supp,0.627273
50502,none,0.630769
50503,Credit,0.647059
50504,none,0.615675
50505,Elite,0.615675
50506,Supp,0.584131
50507,Elite,0.581773
50508,none,0.638298
50509,Credit,0.610084
50510,none,0.581773
50511,Credit,0.615675
50512,Elite,0.652850
50513,Supp,0.647059
50514,Elite,0.581773
50515,Supp,0.584131
50516,none,0.627273
50517,Elite,0.647059
50518,Supp,0.610084
50519,Supp,0.615675
50520,Supp,0.647059
50521,Elite,0.610084
50522,Elite,0.653285
50523,Elite,0.590759
50524,Supp,0.638298
50525,Credit,0.653199
50526,Elite,0.581773
50527,none,0.686508
50528,none,0.581773
50529,Elite,0.615675
50530,Elite,0.615675
50531,Elite,0.590759
50532,Elite,0.653285
50533,Credit,0.610084
50534,Supp,0.627273
50535,Credit,0.653199
50536,Credit,0.617257
50537,Elite,0.653285
50538,Elite,0.670360
50539,Credit,0.686508
50540,Elite,0.581773
50541,Credit,0.647059
50542,none,0.652850
50543,Credit,0.617257
50544,none,0.647059
50545,Credit,0.615675
50546,Credit,0.590759
50547,Supp,0.653285
50548,Elite,0.615675
50549,Credit,0.627273
50550,Elite,0.653285
50551,Elite,0.627273
50552,Elite,0.615675
50553,Credit,0.686508
50554,Credit,0.638298
50555,Credit,0.610084
50556,Supp,0.579882
50557,Supp,0.590759
50558,Credit,0.615675
50559,Credit,0.617257
50560,Credit,0.615675
50561,Elite,0.652850
50562,Supp,0.615675
50563,Elite,0.670360
50564,Supp,0.581773
50565,Elite,0.590759
50566,Credit,0.581773
50567,Elite,0.653285
50568,Supp,0.584131
50569,Credit,0.581773
50570,Credit,0.705263
50571,Credit,0.638298
50572,Elite,0.670360
50573,Elite,0.653285
50574,Supp,0.647059
50575,Elite,0.653199
50576,Supp,0.647059
50577,Elite,0.670360
50578,Elite,0.653285
50579,Credit,0.617257
50580,Credit,0.653285
50581,Supp,0.653285
50582,Supp,0.615675
50583,Supp,0.615675
50584,Credit,0.615675
50585,Elite,0.653285
50586,Elite,0.615675
50587,Elite,0.653285
50588,Elite,0.647059
50589,none,0.610084
50590,Elite,0.670360
50591,Supp,0.638298
50592,Elite,0.617257
50593,none,0.647059
50594,Elite,0.670360
50595,Supp,0.653285
50596,Elite,0.653285
50597,Elite,0.652850
50598,Elite,0.610084
50599,Elite,0.610084
50600,Supp,0.590759
50601,Elite,0.610084
50602,none,0.647059
50603,Credit,0.652850
50604,Elite,0.581773
50605,Credit,0.615675
50606,none,0.615675
50607,none,0.647059
50608,Elite,0.610084
50609,Elite,0.653285
50610,Credit,0.653285
50611,Credit,0.638298
50612,Elite,0.653285
50613,Credit,0.670360
50614,Supp,0.647059
50615,Supp,0.581773
50616,Elite,0.653285
50617,Elite,0.617257
50618,Supp,0.615675
50619,Elite,0.653199
50620,Supp,0.590759
50621,Elite,0.653285
50622,Elite,0.638298
50623,Supp,0.653285
50624,Elite,0.590759
50625,Supp,0.610084
50626,Elite,0.615675
50627,Supp,0.647059
50628,Elite,0.615675
50629,Supp,0.627273
50630,Elite,0.686508
50631,Supp,0.627273
50632,Elite,0.653285
50633,Elite,0.653199
50634,Elite,0.638298
50635,Supp,0.653285
50636,Elite,0.647059
50637,Elite,0.581773
50638,Credit,0.581773
50639,none,0.638298
50640,Elite,0.652850
50641,Credit,0.638298
50642,none,0.581773
50643,none,0.647059
50644,Elite,0.581773
50645,Supp,0.638298
50646,Elite,0.670360
50647,none,0.630769
50648,Elite,0.653285
50649,Elite,0.579882
50650,Elite,0.638298
50651,Credit,0.653285
50652,Credit,0.627273
50653,Supp,0.627273
50654,Credit,0.615675
50655,Elite,0.686508
50656,Credit,0.652850
50657,Credit,0.581773
50658,Credit,0.653285
50659,Supp,0.584131
50660,Elite,0.627273
50661,Credit,0.652850
50662,Elite,0.610084
50663,Supp,0.653199
50664,Elite,0.581773
50665,Supp,0.584131
50666,Supp,0.615675
50667,Supp,0.584131
50668,Elite,0.670360
50669,Elite,0.653285
50670,Elite,0.653199
50671,Supp,0.581773
50672,Supp,0.638298
50673,Credit,0.653285
50674,Supp,0.627273
50675,Elite,0.653285
50676,none,0.615675
50677,Credit,0.670360
50678,Supp,0.647059
50679,Elite,0.670360
50680,Supp,0.610084
50681,Elite,0.653199
50682,Elite,0.670360
50683,Credit,0.647059
50684,Credit,0.670360
50685,Elite,0.653199
50686,none,0.581773
50687,none,0.630769
50688,Elite,0.653285
50689,Elite,0.670360
50690,Credit,0.581773
50691,Supp,0.647059
50692,Supp,0.653285
50693,Supp,0.584131
50694,Supp,0.647059
50695,Credit,0.627273
50696,Credit,0.584131
50697,Supp,0.627273
50698,Elite,0.653285
50699,Elite,0.647059
50700,Credit,0.670360
50701,Elite,0.615675
50702,none,0.653285
50703,Elite,0.653199
50704,Supp,0.647059
50705,Elite,0.581773
50706,Elite,0.627273
50707,Supp,0.652850
50708,Elite,0.670360
50709,Supp,0.638298
50710,Credit,0.615675
50711,Elite,0.670360
50712,Elite,0.627273
50713,Credit,0.653199
50714,Supp,0.584131
50715,Elite,0.670360
50716,Elite,0.647059
50717,Supp,0.653285
50718,Supp,0.653285
50719,none,0.590759
50720,Elite,0.652850
50721,Supp,0.615675
50722,Elite,0.653285
50723,Elite,0.615675
50724,none,0.670360
50725,Elite,0.647059
50726,Supp,0.627273
50727,Elite,0.670360
50728,Elite,0.627273
50729,Supp,0.627273
50730,Supp,0.584131
50731,Supp,0.653285
50732,Credit,0.615675
50733,Elite,0.579882
50734,Supp,0.653285
50735,Supp,0.670360
50736,Supp,0.670360
50737,Elite,0.670360
50738,none,0.610084
50739,Elite,0.615675
50740,Elite,0.670360
50741,Supp,0.638298
50742,Credit,0.652850
50743,Elite,0.670360
50744,none,0.653285
50745,Supp,0.647059
50746,Elite,0.653199
50747,Supp,0.584131
50748,Credit,0.670360
50749,Supp,0.627273
50750,Supp,0.584131
50751,Elite,0.653285
50752,Credit,0.617257
50753,Elite,0.653285
50754,none,0.686508
50755,Credit,0.615675
50756,Elite,0.581773
50757,Elite,0.627273
50758,Elite,0.653285
50759,Credit,0.581773
50760,Credit,0.653199
50761,Elite,0.705263
50762,Credit,0.652850
50763,Supp,0.584131
50764,none,0.647059
50765,Credit,0.705263
50766,Elite,0.653285
50767,Supp,0.647059
50768,Credit,0.581773
50769,Supp,0.584131
50770,none,0.647059
50771,Credit,0.638298
50772,Elite,0.653285
50773,Supp,0.627273
50774,Credit,0.581773
50775,Supp,0.653285
50776,Elite,0.653285
50777,Credit,0.617257
50778,Supp,0.653285
50779,Credit,0.584131
50780,Elite,0.670360
50781,Elite,0.627273
50782,Supp,0.579882
50783,Elite,0.653285
50784,Elite,0.610084
50785,Elite,0.615675
50786,Supp,0.653285
50787,Supp,0.647059
50788,Supp,0.647059
50789,Elite,0.581773
50790,Credit,0.670360
50791,Credit,0.615675
50792,Credit,0.581773
50793,Supp,0.653285
50794,Credit,0.615675
50795,Elite,0.652850
50796,none,0.617257
50797,Elite,0.653285
50798,Credit,0.652850
50799,Elite,0.670360
50800,Elite,0.581773
50801,Elite,0.653285
50802,Credit,0.670360
50803,Elite,0.653285
50804,Credit,0.652850
50805,Elite,0.653285
50806,none,0.617257
50807,Credit,0.653199
50808,Credit,0.652850
50809,Credit,0.615675
50810,Elite,0.627273
50811,Supp,0.627273
50812,Elite,0.647059
50813,Elite,0.670360
50814,Elite,0.653285
50815,Elite,0.590759
50816,Supp,0.617257
50817,Supp,0.584131
50818,Credit,0.653285
50819,Elite,0.653199
50820,Elite,0.647059
50821,Elite,0.653285
50822,Elite,0.627273
50823,Credit,0.627273
50824,Elite,0.686508
50825,Supp,0.653285
50826,Elite,0.670360
50827,none,0.647059
50828,Supp,0.590759
50829,Elite,0.610084
50830,none,0.581773
50831,Supp,0.579882
50832,Elite,0.647059
50833,Credit,0.617257
50834,Supp,0.615675
50835,Credit,0.617257
50836,Supp,0.653199
50837,Elite,0.615675
50838,Elite,0.615675
50839,Supp,0.653285
50840,Credit,0.581773
50841,none,0.630769
50842,Credit,0.617257
50843,Credit,0.638298
50844,Supp,0.647059
50845,Supp,0.653199
50846,Credit,0.615675
50847,none,0.579882
50848,Supp,0.630769
50849,Credit,0.617257
50850,Credit,0.615675
50851,none,0.617257
50852,Elite,0.615675
50853,Credit,0.647059
50854,Supp,0.590759
50855,Elite,0.653285
50856,Elite,0.670360
50857,Credit,0.686508
50858,Supp,0.584131
50859,none,0.617257
50860,Supp,0.647059
50861,Supp,0.627273
50862,Supp,0.647059
50863,Elite,0.584131
50864,Elite,0.647059
50865,Supp,0.615675
50866,Credit,0.653199
50867,Elite,0.581773
50868,Elite,0.581773
50869,Elite,0.627273
50870,Supp,0.590759
50871,Credit,0.581773
50872,Elite,0.584131
50873,none,0.647059
50874,Elite,0.615675
50875,none,0.615675
50876,Elite,0.590759
50877,Elite,0.627273
50878,Credit,0.590759
50879,Elite,0.615675
50880,Elite,0.627273
50881,Supp,0.627273
50882,Elite,0.590759
50883,Credit,0.638298
50884,Credit,0.615675
50885,Elite,0.647059
50886,Elite,0.610084
50887,Credit,0.638298
50888,none,0.630769
50889,Credit,0.705263
50890,Elite,0.653199
50891,Credit,0.647059
50892,Supp,0.647059
50893,Credit,0.581773
50894,Credit,0.610084
50895,Supp,0.653285
50896,Elite,0.647059
50897,Supp,0.705263
50898,Credit,0.615675
50899,Supp,0.584131
50900,Elite,0.653199
50901,Supp,0.638298
50902,Supp,0.615675
50903,Supp,0.584131
50904,Credit,0.638298
50905,none,0.617257
50906,Elite,0.653199
50907,Credit,0.615675
50908,Elite,0.653199
50909,Credit,0.653199
50910,none,0.647059
50911,Supp,0.584131
50912,Elite,0.653285
50913,Credit,0.610084
50914,Elite,0.653199
50915,none,0.653285
50916,Supp,0.584131
50917,Credit,0.617257
50918,Supp,0.647059
50919,Supp,0.653285
50920,Elite,0.647059
50921,Credit,0.617257
50922,Supp,0.627273
50923,Elite,0.670360
50924,Supp,0.579882
50925,Credit,0.581773
50926,none,0.617257
50927,Credit,0.670360
50928,Credit,0.615675
50929,Supp,0.627273
50930,Elite,0.584131
50931,Credit,0.615675
50932,Credit,0.581773
50933,Supp,0.581773
50934,Elite,0.584131
50935,Credit,0.615675
50936,none,0.590759
50937,none,0.584131
50938,Credit,0.686508
50939,Elite,0.584131
50940,none,0.647059
50941,Elite,0.653285
50942,Elite,0.653285
50943,none,0.579882
50944,Credit,0.615675
50945,Supp,0.584131
50946,Supp,0.584131
50947,Elite,0.653199
50948,Supp,0.615675
50949,Supp,0.584131
50950,Elite,0.670360
50951,Elite,0.686508
50952,Credit,0.652850
50953,Credit,0.584131
50954,Credit,0.686508
50955,Supp,0.653285
50956,Credit,0.653285
50957,Elite,0.653285
50958,Supp,0.584131
50959,Supp,0.584131
50960,Elite,0.653285
50961,Elite,0.638298
50962,Credit,0.610084
50963,Credit,0.617257
50964,Credit,0.653285
50965,Supp,0.584131
50966,Elite,0.581773
50967,Credit,0.581773
50968,Supp,0.610084
50969,Supp,0.627273
50970,none,0.615675
50971,Elite,0.610084
50972,Elite,0.653199
50973,Supp,0.653199
50974,Elite,0.617257
50975,Supp,0.627273
50976,Elite,0.653199
50977,Supp,0.584131
50978,Elite,0.705263
50979,Elite,0.670360
50980,Supp,0.647059
50981,Supp,0.584131
50982,none,0.653285
50983,Elite,0.610084
50984,Elite,0.653199
50985,Elite,0.653285
50986,Supp,0.584131
50987,none,0.630769
50988,Supp,0.653285
50989,Credit,0.638298
50990,Credit,0.670360
50991,Elite,0.581773
50992,Supp,0.590759
50993,Supp,0.627273
50994,Elite,0.653199
50995,Elite,0.653285
50996,Elite,0.653285
50997,Credit,0.615675
50998,Supp,0.584131
50999,Elite,0.653285
51000,Elite,0.590759
51001,Elite,0.615675
51002,Supp,0.647059
51003,Credit,0.617257
51004,Elite,0.647059
51005,Elite,0.617257
51006,Supp,0.653285
51007,Credit,0.581773
51008,Supp,0.584131
51009,Elite,0.652850
51010,Elite,0.653285
51011,Credit,0.627273
51012,Elite,0.615675
51013,Supp,0.615675
51014,Supp,0.653285
51015,none,0.647059
51016,Credit,0.617257
51017,Credit,0.638298
51018,Supp,0.647059
51019,none,0.647059
51020,none,0.647059
51021,Supp,0.584131
51022,Elite,0.647059
51023,Credit,0.638298
51024,Credit,0.581773
51025,Elite,0.705263
51026,Credit,0.653285
51027,Elite,0.670360
51028,Elite,0.615675
51029,Elite,0.670360
51030,none,0.647059
51031,Credit,0.617257
51032,Supp,0.653285
51033,Elite,0.584131
51034,Supp,0.638298
51035,Supp,0.615675
51036,Elite,0.615675
51037,Supp,0.647059
51038,Credit,0.686508
51039,Elite,0.652850
51040,Supp,0.584131
51041,Elite,0.653285
51042,Elite,0.647059
51043,none,0.686508
51044,Elite,0.627273
51045,none,0.653285
51046,Elite,0.627273
51047,Elite,0.647059
51048,Credit,0.581773
51049,Elite,0.610084
51050,Credit,0.647059
51051,Elite,0.584131
51052,Supp,0.584131
51053,Elite,0.670360
51054,Credit,0.581773
51055,Supp,0.581773
51056,none,0.647059
51057,Credit,0.617257
51058,Credit,0.647059
51059,Credit,0.610084
51060,Elite,0.670360
51061,Elite,0.638298
51062,Supp,0.581773
51063,none,0.670360
51064,Credit,0.610084
51065,Credit,0.686508
51066,none,0.590759
51067,Elite,0.617257
51068,Elite,0.590759
51069,Elite,0.615675
51070,Supp,0.647059
51071,Supp,0.653285
51072,Supp,0.615675
51073,Credit,0.638298
51074,Elite,0.581773
51075,Supp,0.653285
51076,Supp,0.647059
51077,Supp,0.584131
51078,Supp,0.584131
51079,Supp,0.584131
51080,Credit,0.638298
51081,Supp,0.627273
51082,none,0.647059
51083,Elite,0.653199
51084,Elite,0.653285
51085,Supp,0.615675
51086,Supp,0.584131
51087,Credit,0.638298
51088,Supp,0.647059
51089,Elite,0.653199
51090,Credit,0.652850
51091,Supp,0.584131
51092,Credit,0.581773
51093,Elite,0.670360
51094,Supp,0.584131
51095,none,0.617257
51096,Supp,0.647059
51097,Credit,0.627273
51098,Supp,0.615675
51099,Credit,0.615675
51100,Elite,0.653199
51101,Credit,0.652850
51102,Credit,0.617257
51103,Elite,0.670360
51104,Elite,0.686508
51105,Credit,0.653199
51106,Elite,0.653199
51107,none,0.610084
51108,Supp,0.627273
51109,Supp,0.647059
51110,none,0.647059
51111,Supp,0.584131
51112,none,0.647059
51113,Elite,0.652850
51114,none,0.627273
51115,Supp,0.647059
51116,Elite,0.647059
51117,Credit,0.705263
51118,Elite,0.653285
51119,Supp,0.652850
51120,Supp,0.590759
51121,none,0.647059
51122,Elite,0.615675
51123,Credit,0.610084
51124,Credit,0.617257
51125,Elite,0.653199
51126,Credit,0.615675
51127,Credit,0.615675
51128,Elite,0.571429
51129,Credit,0.652850
51130,Supp,0.627273
51131,none,0.647059
51132,Credit,0.627273
51133,Elite,0.670360
51134,none,0.647059
51135,Supp,0.647059
51136,Supp,0.581773
51137,Elite,0.653199
51138,none,0.617257
51139,Credit,0.647059
51140,Credit,0.617257
51141,Credit,0.584131
51142,Elite,0.653285
51143,Elite,0.610084
51144,Supp,0.647059
51145,Supp,0.647059
51146,none,0.590759
51147,Supp,0.590759
51148,Supp,0.584131
51149,Elite,0.581773
51150,Credit,0.638298
51151,Credit,0.581773
51152,Supp,0.653285
51153,none,0.647059
51154,Elite,0.653199
51155,Credit,0.647059
51156,Credit,0.653199
51157,Supp,0.627273
51158,Elite,0.638298
51159,Credit,0.670360
51160,Elite,0.653285
51161,Elite,0.653199
51162,Supp,0.653285
51163,Elite,0.610084
51164,Elite,0.590759
51165,Supp,0.615675
51166,Elite,0.610084
51167,Elite,0.653285
51168,Supp,0.584131
51169,none,0.686508
51170,Supp,0.584131
51171,Elite,0.653199
51172,Credit,0.610084
51173,Supp,0.647059
51174,none,0.615675
51175,Credit,0.581773
51176,Credit,0.630769
51177,Supp,0.647059
51178,Credit,0.581773
51179,Credit,0.627273
51180,none,0.590759
51181,Supp,0.627273
51182,Elite,0.670360
51183,Supp,0.647059
51184,Elite,0.670360
51185,Elite,0.670360
51186,Credit,0.581773
51187,Elite,0.653285
